FID,Project,StationName,TripCode,TripDate_UTC,SampleTime_Local,Latitude,Longitude,SecchiDepth_m,SampleDepth_m,SampleID,Salinity,Salinity_flag,DIC_umolkg,DIC_flag,Alkalinity_umolkg,Alkalinity_flag,Oxygen_umolL,Oxygen_flag,Ammonium_umolL,Ammonium_flag,Nitrate_umolL,Nitrate_flag,Nitrite_umolL,Nitrite_flag,Phosphate_umolL,Phosphate_flag,Silicate_umolL,Silicate_flag,TSSorganic_mgL,TSSinorganic_mgL,TSS_mgL,TSSall_flag,Prochlorococcus_cellsmL,Prochlorococcus_flag,Synechococcus_cellsmL,Synechococcus_flag,Picoeukaryotes_cellsmL,Picoeukaryotes_flag,Allo_mgm3,AlphaBetaCar_mgm3,Anth_mgm3,Asta_mgm3,BetaBetaCar_mgm3,BetaEpiCar_mgm3,Butfuco_mgm3,Cantha_mgm3,CphlA_mgm3,CphlB_mgm3,CphlC1_mgm3,CphlC2_mgm3,CphlC3_mgm3,CphlC1C2_mgm3,CphlideA_mgm3,Diadchr_mgm3,Diadino_mgm3,Diato_mgm3,Dino_mgm3,DvCphlA+CphlA_mgm3,DvCphlA_mgm3,DvCphlB+CphlB_mgm3,DvCphlB_mgm3,Echin_mgm3,Fuco_mgm3,Gyro_mgm3,Hexfuco_mgm3,Ketohexfuco_mgm3,Lut_mgm3,Lyco_mgm3,MgDvp_mgm3,Neo_mgm3,Perid_mgm3,PhideA_mgm3,PhytinA_mgm3,PhytinB_mgm3,Pras_mgm3,PyrophideA_mgm3,PyrophytinA_mgm3,Viola_mgm3,Zea_mgm3,Pigments_flag,AustralianMicrobiomeId,geom
combined_bgc_data.fid--91f2adb_18488613260_15c0,NRS,North Stradbroke Island,NSI20200917,2020-09-17,2020-09-17 11:20:00,-27.345,153.562,29,40,NSI20200917_40,35.608,1,,9,,9,,9,,0,6.5,1,0.17,1,0.54,1,2.4,1,,,,,3186.5,1,6802.5,1,1333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15c1,NRS,North Stradbroke Island,NSI20200917,2020-09-17,2020-09-17 11:20:00,-27.345,153.562,29,50,NSI20200917_50,35.605,1,2102.78,1,2335.3,1,,9,,0,7.2,1,0,6,0.57,1,2.3,1,,,,,3543.5,1,1667,1,688,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hdl.handle.net/102.100.100/141277,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15c2,NRS,North Stradbroke Island,NSI20200917,2020-09-17,2020-09-17 11:20:00,-27.345,153.562,29,57,NSI20200917_57,35.607,1,2104.68,1,2335.8,1,,9,,0,7.2,1,0,6,0.57,1,2.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15c3,NRS,North Stradbroke Island,NSI20200917,2020-09-17,2020-09-17 11:20:00,-27.345,153.562,29,WC,NSI20200917_WC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15c4,NRS,North Stradbroke Island,NSI20201022,2020-10-22,2020-10-22 11:00:00,-27.345,153.562,14,0,NSI20201022_0,35.486,1,2011.52,1,2326.85,1,,9,1.65,1,0,6,0,6,0.09,1,0.4,1,0.2,0.2,0.5,0,9573,1,12774.5,1,3408,1,0,0.003,0,0,,,0.005,0,0.04,0,0.007,0.012,0.009,,0.031,,0.003,0,0,0.051,0.011,0,0,0,0.013,0,0.012,0,0,,0,0,0.004,0,0,0,0,0,0,0,0.025,0,http://hdl.handle.net/102.100.100/141278,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15c5,NRS,North Stradbroke Island,NSI20201022,2020-10-22,2020-10-22 11:00:00,-27.345,153.562,14,10,NSI20201022_10,35.485,1,2011.32,1,2324.68,1,,9,0.78,1,0,6,0,6,0.09,1,0.3,1,,,,,8815,1,9943.5,1,2711.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15c6,NRS,North Stradbroke Island,NSI20201022,2020-10-22,2020-10-22 11:00:00,-27.345,153.562,14,20,NSI20201022_20,35.512,1,,9,,9,,9,1,1,0,6,0,6,0.08,1,0.2,1,,,,,6741,1,17335,1,3687.5,1,0,0.003,0,0,,,0.01,0,0.128,0.005,0,0.026,0.02,,0.017,,0.006,0,0,0.15,0.022,0.005,0,0,0.034,0,0.024,0,0,,0,0,0.005,0,0,0,0,0,0,0,0.025,0,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15c7,NRS,North Stradbroke Island,NSI20201022,2020-10-22,2020-10-22 11:00:00,-27.345,153.562,14,30,NSI20201022_30,35.595,1,2048.58,1,2329.7,1,,9,1.99,2,1.8,1,0.07,1,0.22,1,0.6,1,,,,,5964,1,11038,1,8412,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15c8,NRS,North Stradbroke Island,NSI20201022,2020-10-22,2020-10-22 11:00:00,-27.345,153.562,14,40,NSI20201022_40,35.643,1,,9,,9,,9,1.13,1,5.7,1,0,6,0.48,1,1.7,1,,,,,4429,1,3875,1,6810.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hdl.handle.net/102.100.100/400716,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15c9,NRS,North Stradbroke Island,NSI20201022,2020-10-22,2020-10-22 11:00:00,-27.345,153.562,14,50,NSI20201022_50,35.56,1,2104.32,1,2334.25,1,,9,1.3,1,7.7,1,0,6,0.6,1,2.3,1,,,,,3116.5,1,379,1,1004,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hdl.handle.net/102.100.100/141279,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15ca,NRS,North Stradbroke Island,NSI20201022,2020-10-22,2020-10-22 11:00:00,-27.345,153.562,14,57,NSI20201022_57,35.54,1,2106.16,1,2334.54,1,,9,0.86,1,8,1,0,6,0.62,1,2.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15cb,NRS,North Stradbroke Island,NSI20201022,2020-10-22,2020-10-22 11:05:00,-27.345,153.562,14,WC,NSI20201022_WC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15cc,NRS,North Stradbroke Island,NSI20201116,2020-11-16,2020-11-16 11:00:00,-27.345,153.562,19,0,NSI20201116_0,35.591,1,2026.73,1,2326.29,1,,9,0.31,2,0,6,0,6,0.12,1,1.4,1,0,0,0.3,0,18656.5,1,63281,1,11359.5,1,0,0.028,0.003,0,,,0.006,0,0.28,0.014,0,0.012,0.007,,0.011,,0.005,0.001,0,0.315,0.035,0.014,0,0,0.01,0,0.02,0,0.002,,0,0.003,0.003,0,0,0,0.003,0,0,0.003,0.086,0,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15cd,NRS,North Stradbroke Island,NSI20201116,2020-11-16,2020-11-16 11:00:00,-27.345,153.562,19,10,NSI20201116_10,35.581,1,2028.03,1,2326.23,1,,9,0.29,2,0,6,0,6,0.12,1,1.6,1,,,,,19979,1,58497.5,1,23291.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15ce,NRS,North Stradbroke Island,NSI20201116,2020-11-16,2020-11-16 11:00:00,-27.345,153.562,19,20,NSI20201116_20,35.579,1,,9,,9,,9,0.32,2,0,6,0,6,0.17,2,1.7,1,,,,,13477,1,73446.5,1,26738.5,1,0.006,0.025,0.006,0.006,,,0.025,0,0.483,0.095,0,0.05,0.036,,0.01,,0.012,0.004,0,0.526,0.043,0.095,0,0,0.039,0,0.074,0,0.015,,0,0.011,0.004,0,0,0,0.019,0,0,0.01,0.088,0,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15cf,NRS,North Stradbroke Island,NSI20201116,2020-11-16,2020-11-16 11:00:00,-27.345,153.562,19,30,NSI20201116_30,,0,2044.07,1,2327.4,1,,9,0.25,1,1.2,1,0.06,1,0.21,1,1.7,1,,,,,7830.5,1,72465.5,1,23798.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15d0,NRS,North Stradbroke Island,NSI20201116,2020-11-16,2020-11-16 11:00:00,-27.345,153.562,19,40,NSI20201116_40,35.551,1,,9,,9,,9,,9,,9,,9,,9,,9,,,,,5298.5,1,27419,1,9679,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15d1,NRS,North Stradbroke Island,NSI20201116,2020-11-16,2020-11-16 11:00:00,-27.345,153.562,19,50,NSI20201116_50,35.543,1,2076.1,1,2327.59,1,,9,0.22,2,2.4,1,0,6,0.29,1,1.9,1,,,,,4443.5,1,6533,1,5082.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15d2,NRS,North Stradbroke Island,NSI20201116,2020-11-16,2020-11-16 11:00:00,-27.345,153.562,19,57,NSI20201116_57,35.51,1,2104.56,1,2328.48,1,,9,0.07,1,4.6,1,0.09,1,0.42,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15d3,NRS,North Stradbroke Island,NSI20201116,2020-11-16,2020-11-16 11:00:00,-27.345,153.562,19,WC,NSI20201116_WC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15d4,NRS,North Stradbroke Island,NSI20201221,2020-12-21,2020-12-21 11:25:00,-27.345,153.562,13,0,NSI20201221_0,35.412,1,2007.86,1,2319.64,1,,9,1.13,2,0,6,0,6,0.09,1,0.7,1,0.2,0.2,0.7,0,15009.5,1,54170,1,7990.5,1,0,0.065,0.005,0,,,0.012,0,0.594,0.017,0,0.023,0.015,,0.019,,0.009,0.002,0,0.698,0.104,0.026,0.009,0,0.017,0,0.032,0,0,,0,0.002,0.004,0,0,0,0.001,0,0,0.002,0.177,0,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15d5,NRS,North Stradbroke Island,NSI20201221,2020-12-21,2020-12-21 11:25:00,-27.345,153.562,13,10,NSI20201221_10,35.408,1,2003.87,1,2319.4,1,,9,1.07,2,0,6,0,6,0.09,1,0.7,1,,,,,9248,1,47006.5,1,6304,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15d6,NRS,North Stradbroke Island,NSI20201221,2020-12-21,2020-12-21 11:25:00,-27.345,153.562,13,20,NSI20201221_20,35.447,1,,9,,9,,9,1.52,2,0,6,0,6,0.09,1,0.6,1,,,,,11799,1,56936,1,5003.5,1,0,0.014,0.003,0.002,,,0.007,0,0.121,0.012,0,0.014,0.01,,0,,0.004,0.002,0,0.187,0.066,0.02,0.008,0,0.008,0,0.021,0,0,,0,0.001,0.005,0,0,0,0.002,0,0,0.001,0.134,0,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15d7,NRS,North Stradbroke Island,NSI20201221,2020-12-21,2020-12-21 11:25:00,-27.345,153.562,13,30,NSI20201221_30,35.521,1,2025.06,1,2330.27,1,,9,1.22,2,0,6,0,6,0.32,2,1,1,,,,,37370.5,1,224225.5,1,15626.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15d8,NRS,North Stradbroke Island,NSI20201221,2020-12-21,2020-12-21 11:25:00,-27.345,153.562,13,40,NSI20201221_40,35.557,1,,9,,9,,9,,0,1.7,1,0.33,1,0.3,1,1.9,1,,,,,8090,1,121439,1,14913.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hdl.handle.net/102.100.100/400685,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15d9,NRS,North Stradbroke Island,NSI20201221,2020-12-21,2020-12-21 11:25:00,-27.345,153.562,13,50,NSI20201221_50,35.576,1,2079.51,1,2332.27,1,,9,2.16,1,4.7,1,0.79,1,0.47,1,2.4,1,,,,,3321.5,1,6596,1,3844,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15da,NRS,North Stradbroke Island,NSI20201221,2020-12-21,2020-12-21 11:25:00,-27.345,153.562,13,57,NSI20201221_57,35.588,1,2083.8,1,2334.32,1,,9,1.23,2,5.1,1,0.64,1,0.47,1,2.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15db,NRS,North Stradbroke Island,NSI20201221,2020-12-21,2020-12-21 11:25:00,-27.345,153.562,13,WC,NSI20201221_WC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15dc,NRS,North Stradbroke Island,NSI20210119,2021-01-19,2021-01-19 11:30:00,-27.345,153.562,20,0,NSI20210119_0,34.951,1,1970.78,1,2293.01,1,,9,0.14,1,0,6,0,6,0.06,1,0.6,1,0.1,0.1,0.4,0,21286.5,1,13863,1,913,1,0,0.005,0.001,0,,,0.004,0,0.068,0.003,0,0.011,0.006,,0.002,,0.005,0.001,0,0.094,0.026,0.005,0.002,0,0.01,0,0.016,0,0,,0,0,0.001,0,0,0,0,0,0,0,0.041,0,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15dd,NRS,North Stradbroke Island,NSI20210119,2021-01-19,2021-01-19 11:30:00,-27.345,153.562,20,10,NSI20210119_10,35.131,1,1980.6,1,2302.49,1,,9,1.18,2,0,6,0,6,0.07,1,0.7,1,,,,,29091.5,1,15761.5,1,2768,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15de,NRS,North Stradbroke Island,NSI20210119,2021-01-19,2021-01-19 11:30:00,-27.345,153.562,20,20,NSI20210119_20,35.14,1,,9,,9,,9,0.1,2,0,6,0,6,0.08,1,0.9,1,,,,,42163,1,55009.5,1,17755.5,1,0,0.021,0.003,0.004,,,0.01,0,0.22,0.02,0,0.023,0.018,,0.008,,0.007,0.003,0,0.281,0.061,0.025,0.005,0,0.014,0,0.042,0,0.004,,0,0.003,0.003,0,0,0,0.002,0,0,0.002,0.079,0,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15df,NRS,North Stradbroke Island,NSI20210119,2021-01-19,2021-01-19 11:30:00,-27.345,153.562,20,30,NSI20210119_30,35.453,1,2004.39,1,2319.06,1,,9,0.15,2,0,6,0,6,0.07,1,1.1,1,,,,,47336,1,43760,1,29743.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hdl.handle.net/102.100.100/400687,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15e0,NRS,North Stradbroke Island,NSI20210119,2021-01-19,2021-01-19 11:30:00,-27.345,153.562,20,40,NSI20210119_40,35.521,1,,9,,9,,9,0.1,2,0.4,1,0.05,1,0.12,1,1.4,1,,,,,42281,1,52090.5,1,33615,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15e1,NRS,North Stradbroke Island,NSI20210119,2021-01-19,2021-01-19 11:30:00,-27.345,153.562,20,50,NSI20210119_50,35.548,1,2056.81,1,2329.49,1,,9,0.25,2,3,1,0.14,1,0.33,1,1.8,1,,,,,20278.5,1,19279.5,1,17634.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15e2,NRS,North Stradbroke Island,NSI20210119,2021-01-19,2021-01-19 11:30:00,-27.345,153.562,20,57,NSI20210119_57,35.627,1,2077.52,1,2335.05,1,,9,0.19,2,4.3,1,0.16,1,0.41,1,1.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15e3,NRS,North Stradbroke Island,NSI20210119,2021-01-19,2021-01-19 00:00:00,-27.345,153.562,20,WC,NSI20210119_WC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15e4,NRS,North Stradbroke Island,NSI20210226,2021-02-26,2021-02-26 11:05:00,-27.345,153.562,26,0,NSI20210226_0,35.37,1,1991.01,1,2312.04,1,,9,0.92,1,0.1,1,0,6,0,6,0.6,1,0.1,0.1,0.4,0,42234,1,83166.5,1,1523.5,1,0,0.032,0.002,0,,,0.004,0,0.259,0.003,0,0.014,0.006,,0.016,,0.007,0.002,0,0.306,0.047,0.006,0.003,0,0.01,0,0.015,0,0,,0,0,0.005,0,0,0,0,0,0,0.001,0.089,0,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15e5,NRS,North Stradbroke Island,NSI20210226,2021-02-26,2021-02-26 11:05:00,-27.345,153.562,26,10,NSI20210226_10,35.364,1,1990.22,1,2310.76,1,,9,0.66,1,0,6,0,6,0,6,0.6,1,,,,,33885,1,57558.5,1,1644.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15e6,NRS,North Stradbroke Island,NSI20210226,2021-02-26,2021-02-26 11:05:00,-27.345,153.562,26,20,NSI20210226_20,35.401,1,,9,,9,,9,0.06,1,0,6,0,6,0,6,0.6,1,,,,,24744.5,1,62499.5,1,3178,1,0,0.012,0.001,0.001,,,0.007,0,0.101,0.008,0,0.019,0.013,,0.008,,0.007,0.002,0,0.147,0.046,0.012,0.004,0,0.023,0,0.018,0,0,,0,0,0.003,0,0,0,0.001,0,0,0.001,0.068,0,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15e7,NRS,North Stradbroke Island,NSI20210226,2021-02-26,2021-02-26 11:05:00,-27.345,153.562,26,30,NSI20210226_30,35.493,1,2013.97,1,2324.07,1,,9,0.93,1,0,6,0,6,0.05,1,0.6,1,,,,,27367,1,42733.5,1,6536.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hdl.handle.net/102.100.100/400689,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15e8,NRS,North Stradbroke Island,NSI20210226,2021-02-26,2021-02-26 11:05:00,-27.345,153.562,26,40,NSI20210226_40,35.555,1,,9,,9,,9,1.55,1,0.8,1,0.44,1,0.12,1,0.7,1,,,,,11627,1,7673,1,3772,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15e9,NRS,North Stradbroke Island,NSI20210226,2021-02-26,2021-02-26 11:05:00,-27.345,153.562,26,50,NSI20210226_50,35.564,1,2076.42,1,2332.05,1,,9,1.39,1,1.9,1,0.83,1,0.2,1,1.1,1,,,,,9800,1,2891,1,6854,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15ea,NRS,North Stradbroke Island,NSI20210226,2021-02-26,2021-02-26 11:05:00,-27.345,153.562,26,57,NSI20210226_57,35.568,1,2074.52,1,2332.33,1,,9,0.64,1,1.9,1,0.63,1,0.2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15eb,NRS,North Stradbroke Island,NSI20210226,2021-02-26,2021-02-26 11:05:00,-27.345,153.562,26,WC,NSI20210226_WC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15ec,NRS,North Stradbroke Island,NSI20210328,2021-03-28,2021-03-29 09:35:00,-27.345,153.562,21,0,NSI20210328_0,35.251,1,1981.92,1,2305.08,1,,9,,0,0.5,1,0,6,0,6,0.6,1,0.4,0.4,0.7,0,13091,1,21610,1,2407,1,0,0.01,0.001,0,,,0.007,0,0.122,0.002,0,0.021,0.017,,0.021,,0.008,0.001,0,0.141,0.019,0.002,0,0,0.032,0,0.018,0,0,,0,0,0.003,0,0,0,0,0,0,0,0.027,0,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15ed,NRS,North Stradbroke Island,NSI20210328,2021-03-28,2021-03-29 09:35:00,-27.345,153.562,21,10,NSI20210328_10,35.255,1,1982.62,1,2307.17,1,,9,,0,0.5,1,0,6,0.05,1,0.6,1,,,,,11538.5,1,26383.5,1,3484.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15ee,NRS,North Stradbroke Island,NSI20210328,2021-03-28,2021-03-29 09:35:00,-27.345,153.562,21,20,NSI20210328_20,35.527,1,,9,,9,,9,0.06,1,0.2,1,0,6,0,6,0.5,1,,,,,7159.5,1,20402,1,29257.5,1,0.004,0.078,0,0,,,0.095,0,2.432,0.11,0,0.717,0.897,,1.303,,0.166,0.016,0,2.432,0,0.11,0,0,2.103,0,0.144,0,0.003,,0,0.022,0,0,0,0,0.032,0,0,0.01,0.024,0,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15ef,NRS,North Stradbroke Island,NSI20210328,2021-03-28,2021-03-29 09:35:00,-27.345,153.562,21,30,NSI20210328_30,35.593,1,2096.58,1,2331.77,1,,9,0.19,1,0.2,1,0,6,0.08,1,0.5,1,,,,,24216,1,5719,1,8599,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hdl.handle.net/102.100.100/400691,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15f0,NRS,North Stradbroke Island,NSI20210328,2021-03-28,2021-03-29 09:35:00,-27.345,153.562,21,40,NSI20210328_40,35.596,1,,9,,9,,9,0.32,1,1.8,1,0.11,1,0.23,1,0.5,1,,,,,3381,1,2527.5,1,3333.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15f1,NRS,North Stradbroke Island,NSI20210328,2021-03-28,2021-03-29 09:35:00,-27.345,153.562,21,50,NSI20210328_50,35.558,1,2111.09,1,2333.65,1,,9,0.25,1,4.5,1,0.92,1,0.44,1,2.8,1,,,,,1659,1,916.5,1,1257,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15f2,NRS,North Stradbroke Island,NSI20210328,2021-03-28,2021-03-29 09:35:00,-27.345,153.562,21,57,NSI20210328_57,35.559,1,2110.38,1,2335.45,1,,9,0.22,1,4.3,1,0.63,1,0.38,1,1.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15f3,NRS,North Stradbroke Island,NSI20210415,2021-04-15,2021-04-16 10:40:00,-27.345,153.562,22.8,0,NSI20210415_0,35.187,2,1982.99,1,2303.59,1,,9,0.49,1,0,6,0,6,0,6,0,6,0.1,0.1,0.3,0,13201.5,1,51222,1,5029.5,1,0,0.047,0.001,0,,,0.016,0,0.384,0.011,0,0.031,0.026,,0.082,,0.009,0.002,0,0.44,0.056,0.011,0,0,0.027,0,0.039,0,0,,0,0.002,0.005,0,0,0,0.002,0,0,0.001,0.094,0,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15f4,NRS,North Stradbroke Island,NSI20210415,2021-04-15,2021-04-16 10:40:00,-27.345,153.562,22.8,10,NSI20210415_10,35.217,2,1985.93,1,2305.25,1,,9,0.22,1,0,6,0,6,0,6,0.2,1,,,,,14185.5,1,51695.5,1,4966,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15f5,NRS,North Stradbroke Island,NSI20210415,2021-04-15,2021-04-16 10:40:00,-27.345,153.562,22.8,20,NSI20210415_20,35.217,2,,9,,9,,9,0.07,1,0.2,1,0.16,1,0.18,1,0.3,1,,,,,13498.5,1,48647,1,4906,1,0,0.02,0,0.001,,,0.023,0,0.227,0.017,0,0.035,0.026,,0.034,,0.007,0,0,0.27,0.043,0.017,0,0,0.025,0,0.051,0,0,,0,0.002,0.006,0,0,0,0.003,0,0,0.001,0.042,0,,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15f6,NRS,North Stradbroke Island,NSI20210415,2021-04-15,2021-04-16 10:40:00,-27.345,153.562,22.8,30,NSI20210415_30,35.252,2,1989.71,1,2307.06,1,,9,0.39,1,6.7,1,0.18,1,0.73,1,2.4,1,,,,,15092,1,61751,1,6802.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hdl.handle.net/102.100.100/400693,POINT (153.562 -27.345)
combined_bgc_data.fid--91f2adb_18488613260_15f7,NRS,North Stradbroke Island,NSI20210415,2021-04-15,2021-04-16 10:40:00,-27.345,153.562,22.8,40,NSI20210415_40,35.374,2,,9,,9,,9,0.31,1,7.6,1,0,6,0.61,1,2.5,1,,,,,15242.5,1,21368.5,1,11723.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (153.562 -27.345)
